name,locationName,websiteUrl,enabledFeatures
Balance Patch,,http://www.balancepatch.com,TOAST_GIFT_CARDS
Balance Patch,,http://www.balancepatch.com,ONLINE_ORDERING
Fiddlesticks Bar & Grill,,http://fiddlesticksbar-grill.com/,ONLINE_ORDERING
InWave,"10310 Shelbyville Road,Louisville KY 40223",http://www.inwave.org,TOAST_GIFT_CARDS
Fiddlesticks Bar & Grill,,http://fiddlesticksbar-grill.com/,TOAST_GIFT_CARDS
EVOS Carrollwood,,http://evos.com/,ONLINE_ORDERING
EVOS Carrollwood,,http://evos.com/,REWARDS_PROGRAM
Ohana Kitchen,Portsmouth,https://www.ohana.kitchen,TOAST_GIFT_CARDS
Ohana Kitchen,Portsmouth,https://www.ohana.kitchen,ONLINE_ORDERING
Duffy's Tavern & Grill,Old Orchard Beach,http://www.duffysmaine.com,ONLINE_ORDERING
Duffy's Tavern & Grill,Old Orchard Beach,http://www.duffysmaine.com,TOAST_GIFT_CARDS
Duffy's Tavern & Grill,Kennebunk,http://www.duffysmaine.com,TOAST_GIFT_CARDS
Duffy's Tavern & Grill,Kennebunk,http://www.duffysmaine.com,ONLINE_ORDERING
Boss Dog Brewing Co.,,http://www.BOSSDOGBREWING.COM,TOAST_GIFT_CARDS
Boss Dog Brewing Co.,,http://www.BOSSDOGBREWING.COM,REWARDS_PROGRAM
Sea Casa,,http://theseacasa.com,ONLINE_ORDERING
Sea Casa,,http://theseacasa.com,TOAST_GIFT_CARDS
Sea Casa,,http://theseacasa.com,REWARDS_PROGRAM
Yo Momma's Frozen Yogurt,,https://www.yomommasfrozenyogurt.com,REWARDS_PROGRAM
InWave,"10310 Shelbyville Road,Louisville KY 40223",http://www.inwave.org,REWARDS_PROGRAM
Contigo Fareground Archived,,https://faregroundaustin.com/vendors/concept-2,ONLINE_ORDERING
Contigo Fareground Archived,,https://faregroundaustin.com/vendors/concept-2,TOAST_GIFT_CARDS
Razza,Jersey City,http://www.razzanj.com,TOAST_GIFT_CARDS
Chopstix,"Kinsey Crossing, TX",http://www.chopstix-tyler.com,ONLINE_ORDERING
Chopstix,"Kinsey Crossing, TX",http://www.chopstix-tyler.com,REWARDS_PROGRAM
Chopstix,"Kinsey Crossing, TX",http://www.chopstix-tyler.com,TOAST_GIFT_CARDS
Lawrence Beer Company,"Lawrence, KS",http://www.lawrencebeerco.com,TOAST_GIFT_CARDS
Anchor Stone Deck Pizza,Downtown Newburyport,http://www.anchorpizzeria.com/,ONLINE_ORDERING
Anchor Stone Deck Pizza,Downtown Newburyport,http://www.anchorpizzeria.com/,TOAST_GIFT_CARDS
Avanti Food & Beverage,,http://avantifandb.com,TOAST_GIFT_CARDS
Avanti Food & Beverage,,http://avantifandb.com,REWARDS_PROGRAM
Dizzy Birds Rotisserie,,http://www.dizzybirdsrotisserie.com,ONLINE_ORDERING
Dizzy Birds Rotisserie,,http://www.dizzybirdsrotisserie.com,REWARDS_PROGRAM
Dizzy Birds Rotisserie,,http://www.dizzybirdsrotisserie.com,TOAST_GIFT_CARDS
Avanti Food & Beverage #3 - Chow Morso,,https://www.chowmorso.com/,TOAST_GIFT_CARDS
Avanti Food & Beverage #3 - Chow Morso,,https://www.chowmorso.com/,REWARDS_PROGRAM
Avanti Food & Beverage #2 - The Regional,,http://www.theregionalfood.com,TOAST_GIFT_CARDS
Avanti Food & Beverage #2 - The Regional,,http://www.theregionalfood.com,REWARDS_PROGRAM
American Grind,Avanti,https://www.americangrindco.com,TOAST_GIFT_CARDS
American Grind,Avanti,https://www.americangrindco.com,REWARDS_PROGRAM
Iron Pig Smokehouse,,http://www.theironpigsmokehouse.com,TOAST_GIFT_CARDS
House of Wings,Historic Overtown,http://www.houseofwingmiami.com,ONLINE_ORDERING
Revel Kitchen,Brentwood,https://www.eatrevelkitchen.com/,ONLINE_ORDERING
Revel Kitchen,Brentwood,https://www.eatrevelkitchen.com/,TOAST_GIFT_CARDS
Second Reef Deli,,http://www.secondreefdeli.com,ONLINE_ORDERING
Folk,,http://www.goodasfolk.com,TOAST_GIFT_CARDS
Overtime Sports Bar & Grill,Bowling Green,http://www.overtimesbg.com,ONLINE_ORDERING
Hilligans Sports Bar,Bowling Green,http://www.hilligans.com,ONLINE_ORDERING
Casa Tequila Bar & Grill,Alexandria,https://www.casatequilarestaurant.com,REWARDS_PROGRAM
Casa Tequila Bar & Grill,Alexandria,https://www.casatequilarestaurant.com,ONLINE_ORDERING
McKenna's Cafe,,https://www.mckennascafe.com,TOAST_GIFT_CARDS
McKenna's Cafe,,https://www.mckennascafe.com,ONLINE_ORDERING
"Nine Irish Brothers, West Lafayette",West Lafayette,http://www.nineirishbrothers.com,TOAST_GIFT_CARDS
fundamental LA (West LA),Westwood,http://www.fundamental-la.com,TOAST_GIFT_CARDS
fundamental LA (West LA),Westwood,http://www.fundamental-la.com,ONLINE_ORDERING
fundamental LA (West LA),Westwood,http://www.fundamental-la.com,REWARDS_PROGRAM
Spiteful Brewing,,http://www.spitefulbrewing.com/,TOAST_GIFT_CARDS
Purple Monkey,,https://www.purplemonkeypizza.com/,TOAST_GIFT_CARDS
Silvio's Restaurant & Pizzeria,,http://www.silviosrestaurant.com,TOAST_GIFT_CARDS
Silvio's Restaurant & Pizzeria,,http://www.silviosrestaurant.com,ONLINE_ORDERING
Springbrook Golf and Grill,,http://www.springbrook.golf,TOAST_GIFT_CARDS
Springbrook Golf and Grill,,http://www.springbrook.golf,REWARDS_PROGRAM
Truant's Tavern,"96 Main St, North Woodstock NH 03262",http://truantstavern.com/,REWARDS_PROGRAM
Holcombs Classics,,http://www.holcombsclassics.com,TOAST_GIFT_CARDS
GARDEN BAR,01 PEARL OLD,http://www.gardenbarpdx.com,REWARDS_PROGRAM
GARDEN BAR,01 PEARL OLD,http://www.gardenbarpdx.com,TOAST_GIFT_CARDS
Palm Palace Restaurant,,http://www.palmpalace.com,TOAST_GIFT_CARDS
Palm Palace Restaurant,,http://www.palmpalace.com,REWARDS_PROGRAM
Nerdvana Frisco,Frisco Spirits,http://nerdvanafrisco.com/spirits/,ONLINE_ORDERING
Hickory & Oak,,http://www.hickoryandoakbg.com,TOAST_GIFT_CARDS
Hops n Drops,Lacey,http://hopsndrops.com,TOAST_GIFT_CARDS
Hops n Drops,Lacey,http://hopsndrops.com,ONLINE_ORDERING
Deacon's New South,Deacon's New South,http://www.deaconsnewsouth.com,ONLINE_ORDERING
Deacon's New South,Deacon's New South,http://www.deaconsnewsouth.com,REWARDS_PROGRAM
Tosco's Pub and Grill,,http://www.toscospub.com/home/,ONLINE_ORDERING
Tosco's Pub and Grill,,http://www.toscospub.com/home/,TOAST_GIFT_CARDS
Olympic Cafe,North Park,http://www.olympiccafesd.com/,TOAST_GIFT_CARDS
The Chocolate Pig,,https://www.thechocolatepig.com/,TOAST_GIFT_CARDS
Lilly Chocolates & Confections,,http://www.lhchocolate.com,REWARDS_PROGRAM
Lilly Chocolates & Confections,,http://www.lhchocolate.com,TOAST_GIFT_CARDS
The Chocolate Pig,,https://www.thechocolatepig.com/,REWARDS_PROGRAM
Fletchers Pub,Texas Corners,http://www.fletcherspub.com/,ONLINE_ORDERING
Fletchers Pub,Texas Corners,http://www.fletcherspub.com/,REWARDS_PROGRAM
Fletchers Pub,Texas Corners,http://www.fletcherspub.com/,TOAST_GIFT_CARDS
Fireside Restaurant,,http://www.firesidechicago.com,ONLINE_ORDERING
Fireside Restaurant,,http://www.firesidechicago.com,TOAST_GIFT_CARDS
Fireside Restaurant,,http://www.firesidechicago.com,REWARDS_PROGRAM
Spin Pollo,703-827-3322,http://www.spinpollo.com,ONLINE_ORDERING
Swig,,http://www.SwigRestaurant.com,REWARDS_PROGRAM
Swig,,http://www.SwigRestaurant.com,TOAST_GIFT_CARDS
Rice & Bones,,https://www.riceandbones.com/,TOAST_GIFT_CARDS
Rice & Bones,,https://www.riceandbones.com/,ONLINE_ORDERING
Shaggy's,Gulfport Beach,https://shaggys.biz,TOAST_GIFT_CARDS
Shaggy's,Pass Harbor,https://shaggys.biz,TOAST_GIFT_CARDS
Shaggy's,Biloxi Beach,https://shaggys.biz,TOAST_GIFT_CARDS
Shaggy's,Pensacola Beach,https://shaggys.biz,TOAST_GIFT_CARDS
Johnny Mango World Cafe & Bar,,http://www.jmango.com,TOAST_GIFT_CARDS
The Daily Kitchen & Bar,Short Pump,https://thedailykitchenandbar.com/,ONLINE_ORDERING
Dairy Dream,Bulls Gap,http://www.dairydreamweb.com,ONLINE_ORDERING
Dairy Dream,Bulls Gap,http://www.dairydreamweb.com,REWARDS_PROGRAM
Dairy Dream,Bulls Gap,http://www.dairydreamweb.com,TOAST_GIFT_CARDS
TRADERS POINT CREAMERY,,http://traderspointcreamery.com/,TOAST_GIFT_CARDS
The Barn Bowl & Bistro,,http://www.thebarnmv.com,TOAST_GIFT_CARDS
The Barn Bowl & Bistro,,http://www.thebarnmv.com,ONLINE_ORDERING
Avli the Little Greek Kitchen,,https://www.toasttab.com/avlithelittlegreekkitchen/v2/online-order#!/,REWARDS_PROGRAM
Samantha's of Bandera,,http://www.samanthasofbandera.com,REWARDS_PROGRAM
Hop River Brewing Company,,http://www.hopriverbrewing.com,TOAST_GIFT_CARDS
Hop River Brewing Company,,http://www.hopriverbrewing.com,REWARDS_PROGRAM
Shakespeare Pub,,http://www.shakespearepub.com,TOAST_GIFT_CARDS
Avli the Little Greek Kitchen,,https://www.toasttab.com/avlithelittlegreekkitchen/v2/online-order#!/,TOAST_GIFT_CARDS
Bitters Bar & Food,,http://www.bittersbar.com,TOAST_GIFT_CARDS
MAAK,"Mount Pleasant, Tx",https://sushiguyco.com,ONLINE_ORDERING
Avli the Little Greek Kitchen,,https://www.toasttab.com/avlithelittlegreekkitchen/v2/online-order#!/,ONLINE_ORDERING
MAAK,"Mount Pleasant, Tx",https://sushiguyco.com,TOAST_GIFT_CARDS
Seattle Kosher Catering,,http://www.kogoseattle.com,REWARDS_PROGRAM
Seattle Kosher Catering,,http://www.kogoseattle.com,TOAST_GIFT_CARDS
make pizza+salad,,http://www.makeSanDiego.com,ONLINE_ORDERING
make pizza+salad,,http://www.makeSanDiego.com,REWARDS_PROGRAM
make pizza+salad,,http://www.makeSanDiego.com,TOAST_GIFT_CARDS
Rush Creek Distilling,,http://www.rushcreekdistilling.com/,TOAST_GIFT_CARDS
Doc's Backyard,,http://www.eatdrinkdocs.com,TOAST_GIFT_CARDS
Doc's Backyard,,http://www.eatdrinkdocs.com,ONLINE_ORDERING
Doc's Backyard,,http://www.eatdrinkdocs.com,REWARDS_PROGRAM
Mellie's New York Deli & Eatery,,http://www.MelliesNewYorkDeli.com,ONLINE_ORDERING
Hops n Drops,Lakewood,http://hopsndrops.com,TOAST_GIFT_CARDS
The Bayou,Easton,http://www.dat-bayou.com,TOAST_GIFT_CARDS
Grand Central Bakery,Test Site,http://www.grandcentralbakery.com,REWARDS_PROGRAM
Grand Central Bakery,Test Site,http://www.grandcentralbakery.com,ONLINE_ORDERING
Grand Central Bakery,Test Site,http://www.grandcentralbakery.com,TOAST_GIFT_CARDS
The Kitchen Table,,http://www.thekitchentablesr.com,ONLINE_ORDERING
The Kitchen Table,,http://www.thekitchentablesr.com,TOAST_GIFT_CARDS
Gateau Bakery Cafe & Tea Room,,https://www.1gateau.com/,TOAST_GIFT_CARDS
Atlas 42,,http://www.atlas42.com,TOAST_GIFT_CARDS
Atlas 42,,http://www.atlas42.com,ONLINE_ORDERING
Big Bats Cafe,"Stevensville, MD",http://www.bigbats.com/,TOAST_GIFT_CARDS
"Nine Irish Brothers, West Lafayette",West Lafayette,http://www.nineirishbrothers.com,ONLINE_ORDERING
Sweet Leaf - Reston,,http://www.sweetleafcafe.com,ONLINE_ORDERING
Sweet Leaf - Glebe,,http://www.sweetleafcafe.com,ONLINE_ORDERING
Sweet Leaf - McLean,,http://www.sweetleafcafe.com,ONLINE_ORDERING
Hops n Drops,Lakewood,http://hopsndrops.com,ONLINE_ORDERING
Sopraffina Marketcaffe (Lunch Only),Dearborn,https://www.sopraffina.com/,REWARDS_PROGRAM
Sweet Leaf - Courthouse,,http://www.sweetleafcafe.com,ONLINE_ORDERING
Sweet Leaf - Vienna,,http://www.sweetleafcafe.com,ONLINE_ORDERING
Sweet Leaf - Quincy,,http://www.sweetleafcafe.com,ONLINE_ORDERING
Plaza Bistro ‘n Tavern,,http://www.pbnt.com,ONLINE_ORDERING
Plaza Bistro ‘n Tavern,,http://www.pbnt.com,REWARDS_PROGRAM
Plaza Bistro ‘n Tavern,,http://www.pbnt.com,TOAST_GIFT_CARDS
Utility Brewing Company,Downtown Ruston,https://www.utilitybrewing.com,TOAST_GIFT_CARDS
Oishi Solutions,Royal Oak,https://www.cityramenroyaloak.com,TOAST_GIFT_CARDS
Noshville Delicatessen,Green Hills,http://www.noshville.com,TOAST_GIFT_CARDS
Slice420,,http://www.slice420.com/,ONLINE_ORDERING
Prime Pizza,Herndon,http://www.primepizzacompany.com,REWARDS_PROGRAM
Colletti's Restaurant,,http://collettis.com/,TOAST_GIFT_CARDS
River City Roll,,http://www.rivercityroll.com,REWARDS_PROGRAM
Xi'an Famous Foods,38 East 23rd St.,http://www.xianfoods.com,REWARDS_PROGRAM
Quintana's Speakeasy,"Cleveland Heights, Ohio",https://qbds.net/speakeasy/,TOAST_GIFT_CARDS
Teays River Brewing & Public House,,http://www.teaysriverbrewing.com,REWARDS_PROGRAM
Teays River Brewing & Public House,,http://www.teaysriverbrewing.com,TOAST_GIFT_CARDS
Teays River Brewing & Public House,,http://www.teaysriverbrewing.com,ONLINE_ORDERING
Hana Cafe,La Jolla,http://hanacafelajolla.com,TOAST_GIFT_CARDS
Hana Cafe,La Jolla,http://hanacafelajolla.com,REWARDS_PROGRAM
Bresca,DC,http://www.brescadc.com,TOAST_GIFT_CARDS
812 Pizza Company,Georgetown,http://www.812pizzaandstuff.com,REWARDS_PROGRAM
812 Pizza Company,Georgetown,http://www.812pizzaandstuff.com,ONLINE_ORDERING
Switchyard Brewing Company,,http://www.switchyardbrewing.com,TOAST_GIFT_CARDS
Switchyard Brewing Company,,http://www.switchyardbrewing.com,REWARDS_PROGRAM
Wister's Barbecue,,https://www.wistersbbq.com/,ONLINE_ORDERING
Wister's Barbecue,,https://www.wistersbbq.com/,TOAST_GIFT_CARDS
Diced,Doral,http://www.dicedfood.com,ONLINE_ORDERING
Diced,Doral,http://www.dicedfood.com,REWARDS_PROGRAM
Magnolia 525 Tavern,Magnolia,http://525magnolia.com/,ONLINE_ORDERING
Magnolia 525 Tavern,Magnolia,http://525magnolia.com/,REWARDS_PROGRAM
Magnolia 525 Tavern,Magnolia,http://525magnolia.com/,TOAST_GIFT_CARDS
Dos Toros,CHI: Hancock,https://www.dostoros.com/,TOAST_GIFT_CARDS
Roam Artisan Burgers,Uptown Oakland,http://www.roamburgers.com,ONLINE_ORDERING
Roam Artisan Burgers,Uptown Oakland,http://www.roamburgers.com,TOAST_GIFT_CARDS
Blue Bottle Coffee,Old Oakland,https://bluebottlecoffee.com/,TOAST_GIFT_CARDS
Blue Bottle Coffee,Old Oakland,https://bluebottlecoffee.com/,ONLINE_ORDERING
Blue Bottle Coffee,Old Oakland,https://bluebottlecoffee.com/,REWARDS_PROGRAM
Zeeland Street,,http://zeelandstreet.squarespace.com/,TOAST_GIFT_CARDS
Kyoto Japanese Steakhouse,Royal Oak,http://www.kyotoroyaloak.com,ONLINE_ORDERING
Kyoto Japanese Steakhouse,Royal Oak,http://www.kyotoroyaloak.com,TOAST_GIFT_CARDS
Kyoto Japanese Steakhouse,Royal Oak,http://www.kyotoroyaloak.com,REWARDS_PROGRAM
320 Main,,http://www.320mainsealbeach.com,ONLINE_ORDERING
320 Main,,http://www.320mainsealbeach.com,REWARDS_PROGRAM
320 Main,,http://www.320mainsealbeach.com,TOAST_GIFT_CARDS
Great Bagel & Bakery,Woodland,http://www.eatgreatbagel.com,REWARDS_PROGRAM
Bitters Bar & Food,,http://www.bittersbar.com,REWARDS_PROGRAM
Sunset Room Cafe,,https://www.sunsetroomparkcity.com/,ONLINE_ORDERING
Drifters Grill,Lake Tulloch,http://www.driftersmarina.com,REWARDS_PROGRAM
Garden 33,661 Highway 33 In Hamilton,http://www.diGrden33nj.com,ONLINE_ORDERING
Jaipur Royal Indian Cuisine,,http://www.jaipurcuisine.com/,ONLINE_ORDERING
Kingston Kitchen,,http://www.thekingstonkitchen.com,ONLINE_ORDERING
Fort 88 Smokehouse,,http://www.fort88smokehouse.com,REWARDS_PROGRAM
Fort 88 Smokehouse,,http://www.fort88smokehouse.com,TOAST_GIFT_CARDS
Fort 88 Smokehouse,,http://www.fort88smokehouse.com,ONLINE_ORDERING
Woodside Delicatessen,,http://www.woodsidedeli.net,TOAST_GIFT_CARDS
Dos Toros,NY: State Street,https://www.dostoros.com/,TOAST_GIFT_CARDS
John T's BBQ,,http://www.johntbbq.com/,TOAST_GIFT_CARDS
John T's BBQ,,http://www.johntbbq.com/,REWARDS_PROGRAM
American Sardine Bar,,http://americansardinebar.com/,TOAST_GIFT_CARDS
Satchmo's Cajun & BBQ,4th & 7th Street,http://www.satchmosaz.com,TOAST_GIFT_CARDS
Satchmo's Cajun & BBQ,4th & 7th Street,http://www.satchmosaz.com,REWARDS_PROGRAM
Satchmo's Cajun & BBQ,4th & 7th Street,http://www.satchmosaz.com,ONLINE_ORDERING
Roam Artisan Burgers,San Mateo,http://www.roamburgers.com,TOAST_GIFT_CARDS
Dirty Water Restaurant & Bar,Market Steet,http://www.dirtywatersf.com,TOAST_GIFT_CARDS
His Place Eatery,,https://hisplaceeatery.com/,TOAST_GIFT_CARDS
His Place Eatery,,https://hisplaceeatery.com/,ONLINE_ORDERING
Julep: Southern Table & Whiskey House,RiNo,http://www.juleprino.com/,TOAST_GIFT_CARDS
Wing It On!,New Britain,https://www.wingiton.com,TOAST_GIFT_CARDS
Wing It On!,New Britain,https://www.wingiton.com,ONLINE_ORDERING
Ovation Bistro & Bar,Winter Haven,http://www.ovationbistro.com,TOAST_GIFT_CARDS
Ovation Bistro & Bar,Winter Haven,http://www.ovationbistro.com,REWARDS_PROGRAM
Ovation Bistro & Bar,Davenport,http://www.ovationbistro.com,TOAST_GIFT_CARDS
Ovation Bistro & Bar,Davenport,http://www.ovationbistro.com,REWARDS_PROGRAM
Miyabi Jr Express,Tega Cay,http://www.miyabijrex.com,ONLINE_ORDERING
Miyabi Jr Express,Tega Cay,http://www.miyabijrex.com,TOAST_GIFT_CARDS
Miyabi Jr Express,Tega Cay,http://www.miyabijrex.com,REWARDS_PROGRAM
Gambino's Pizza,Wichita,https://www.gambinospizza.com,ONLINE_ORDERING
The Laundry,,https://lunchandbeyond.com/,TOAST_GIFT_CARDS
The Laundry,,https://lunchandbeyond.com/,REWARDS_PROGRAM
The Laundry,,https://lunchandbeyond.com/,ONLINE_ORDERING
Sabor de Vida Brazilian Grill,,http://www.sabordevida.com,ONLINE_ORDERING
Sabor de Vida Brazilian Grill,,http://www.sabordevida.com,REWARDS_PROGRAM
Sabor de Vida Brazilian Grill,,http://www.sabordevida.com,TOAST_GIFT_CARDS
Chicken Man and Gianellis Pizza,,http://www.gianellis.com,ONLINE_ORDERING
1764 Public House,,https://1764pub.com/,TOAST_GIFT_CARDS
Southside Pizza,White Center,http://www.southsidepizzapie.com,ONLINE_ORDERING
Prime Taco,Ridgefield CT,https://www.primetacoct.com,TOAST_GIFT_CARDS
Prime Taco,Ridgefield CT,https://www.primetacoct.com,REWARDS_PROGRAM
Prime Taco,Ridgefield CT,https://www.primetacoct.com,ONLINE_ORDERING
Shiloh's,,http://www.shilohs-la.com,ONLINE_ORDERING
Shiloh's,,http://www.shilohs-la.com,TOAST_GIFT_CARDS
Cafe Pizzaiolo,Fern St,http://www.cafepizzaiolo.com,TOAST_GIFT_CARDS
Cafe Pizzaiolo,Fern St,http://www.cafepizzaiolo.com,REWARDS_PROGRAM
Cafe Pizzaiolo,Fern St,http://www.cafepizzaiolo.com,ONLINE_ORDERING
Cafe Pizzaiolo,Shirlington,http://www.cafepizzaiolo.com,TOAST_GIFT_CARDS
Cafe Pizzaiolo,Shirlington,http://www.cafepizzaiolo.com,REWARDS_PROGRAM
Cafe Pizzaiolo,Shirlington,http://www.cafepizzaiolo.com,ONLINE_ORDERING
Sawmill Restaurant,Monkey Junction,http://www.thesawmillgrill.com,TOAST_GIFT_CARDS
Sawmill Grill,Hampstead,http://thesawmillgrill.com/,TOAST_GIFT_CARDS
Arigna Irish Pub & Coal Fire Kitchen,,http://www.arignairishpub.com/,REWARDS_PROGRAM
Arigna Irish Pub & Coal Fire Kitchen,,http://www.arignairishpub.com/,TOAST_GIFT_CARDS
Smoke BBQ,,http://www.smokebbqnj.com,REWARDS_PROGRAM
Smoke BBQ,,http://www.smokebbqnj.com,TOAST_GIFT_CARDS
"Wolfs 1-11 Restaurant, Bar & Banquets",Wolf Road,http://www.wolfs111.com,ONLINE_ORDERING
Beecher's Handmade Cheese,SeaTac,http://www.beechershandmadecheese.com,ONLINE_ORDERING
Habit Doughnut Dispensary & Carbon Cafe & Bar,Platte Street,http://www.habitdoughnuts.com,ONLINE_ORDERING
Habit Doughnut Dispensary & Carbon Cafe & Bar,Platte Street,http://www.habitdoughnuts.com,TOAST_GIFT_CARDS
Better Bagels,Seaport,http://www.BetterBagels.com,ONLINE_ORDERING
Southfin Southern Poke,Perkins,https://southfinpoke.com/,TOAST_GIFT_CARDS
Lu's Sandwiches,Nicollet,http://www.lussandwiches.com,ONLINE_ORDERING
Sopraffina Marketcaffe,Jackson,https://www.sopraffina.com/,REWARDS_PROGRAM
Tedesco's,,https://www.tedescosfresh.com/,TOAST_GIFT_CARDS
Farm Fresh Food Truck,Catering,http://ingredientofclayton.com,ONLINE_ORDERING
Pie Tap Pizza Workshop + Bar,Design District,https://pie-tap.com/,TOAST_GIFT_CARDS
Bar 88 & Grille,Taunton,http://www.tauntonbar88.com,TOAST_GIFT_CARDS
Pie Tap Pizza Workshop + Bar,Park + Preston,https://pie-tap.com/,TOAST_GIFT_CARDS
Pie Tap Pizza Workshop + Bar,Lab,https://pie-tap.com/,TOAST_GIFT_CARDS
Pie Tap Pizza Workshop + Bar,Henderson,https://pie-tap.com/,TOAST_GIFT_CARDS
Condado Tacos,Commons,http://www.condadotacos.com/,REWARDS_PROGRAM
Condado Tacos,Commons,http://www.condadotacos.com/,TOAST_GIFT_CARDS
Condado Tacos,Commons,http://www.condadotacos.com/,ONLINE_ORDERING
Condado Tacos,The Banks,http://www.condadotacos.com/,REWARDS_PROGRAM
Condado Tacos,The Banks,http://www.condadotacos.com/,TOAST_GIFT_CARDS
Condado Tacos,The Banks,http://www.condadotacos.com/,ONLINE_ORDERING
Kind Bean,Chandler,http://thekindbean.com,TOAST_GIFT_CARDS
Kind Bean,Chandler,http://thekindbean.com,REWARDS_PROGRAM
Kind Bean,Chandler,http://thekindbean.com,ONLINE_ORDERING
Kuma's Corner,Vernon Hills,http://www.KumasCorner.com,ONLINE_ORDERING
Condado Tacos,Short North,http://www.condadotacos.com/,REWARDS_PROGRAM
Condado Tacos,Short North,http://www.condadotacos.com/,ONLINE_ORDERING
Condado Tacos,Short North,http://www.condadotacos.com/,TOAST_GIFT_CARDS
Pequod's Pizza,Chicago,http://www.pequodspizza.com,TOAST_GIFT_CARDS
Pequod's Pizza,Morton Grove,http://www.pequodspizza.com,TOAST_GIFT_CARDS
BBQ Chicken Buena Park,,http://www.instagram.com/bbqchickenbp,ONLINE_ORDERING
BBQ Chicken Buena Park,,http://www.instagram.com/bbqchickenbp,REWARDS_PROGRAM
Next of Kin,,http://www.nextofkinevanston.com/,TOAST_GIFT_CARDS
Next of Kin,,http://www.nextofkinevanston.com/,REWARDS_PROGRAM
Pharm Table,,http://www.pharmtable.com,TOAST_GIFT_CARDS
Pharm Table,,http://www.pharmtable.com,ONLINE_ORDERING
North Of Chicago Pizza,,http://www.northofchicagopizza.com,REWARDS_PROGRAM
North Of Chicago Pizza,,http://www.northofchicagopizza.com,TOAST_GIFT_CARDS
North Of Chicago Pizza,,http://www.northofchicagopizza.com,ONLINE_ORDERING
Local Taco,Colonnade,https://www.localtaco.com,TOAST_GIFT_CARDS
Local Taco,Colonnade,https://www.localtaco.com,REWARDS_PROGRAM
Local Taco,Colonnade,https://www.localtaco.com,ONLINE_ORDERING
Sopraffina Marketcaffe,Randolph,https://www.sopraffina.com,REWARDS_PROGRAM
Local Taco,Bowling Green,https://www.localtaco.com/,ONLINE_ORDERING
Local Taco,Bowling Green,https://www.localtaco.com/,TOAST_GIFT_CARDS
Local Taco,Bowling Green,https://www.localtaco.com/,REWARDS_PROGRAM
Local Taco,East Nashville,https://www.localtaco.com,REWARDS_PROGRAM
S'MAC,East Village,http://www.eatsmac.com,ONLINE_ORDERING
Local Taco,East Nashville,https://www.localtaco.com,TOAST_GIFT_CARDS
Local Taco,Brentwood,https://www.localtaco.com,REWARDS_PROGRAM
Local Taco,Brentwood,https://www.localtaco.com,TOAST_GIFT_CARDS
Local Taco,Brentwood,https://www.localtaco.com,ONLINE_ORDERING
Local Taco,Huntsville,https://www.localtaco.com,REWARDS_PROGRAM
Local Taco,Huntsville,https://www.localtaco.com,TOAST_GIFT_CARDS
Local Taco,Huntsville,https://www.localtaco.com,ONLINE_ORDERING
Local Taco,Mountain Brook,https://www.localtaco.com,ONLINE_ORDERING
Local Taco,Mountain Brook,https://www.localtaco.com,TOAST_GIFT_CARDS
Local Taco,Mountain Brook,https://www.localtaco.com,REWARDS_PROGRAM
Two Boots DTLA,Downtown LA,http://www.twoboots.com,TOAST_GIFT_CARDS
Local Taco,Sylvan Park,https://www.localtaco.com,REWARDS_PROGRAM
Two Boots MTE,Midtown East,http://www.twoboots.com,TOAST_GIFT_CARDS
Local Taco,Sylvan Park,https://www.localtaco.com,TOAST_GIFT_CARDS
Local Taco,Sylvan Park,https://www.localtaco.com,ONLINE_ORDERING
Premier Meat Pies,Pier 54,https://premiermeatpies.com/,TOAST_GIFT_CARDS
Premier Meat Pies,Pier 54,https://premiermeatpies.com/,REWARDS_PROGRAM
Whisknladle Hospitality,Whisknladle,https://www.whisknladle.com/,REWARDS_PROGRAM
Whisknladle Hospitality,Whisknladle,https://www.whisknladle.com/,TOAST_GIFT_CARDS
Catania,Catania,http://www.cataniasd.com,TOAST_GIFT_CARDS
Catania,Catania,http://www.cataniasd.com,REWARDS_PROGRAM
The Black Olive,The Black Olive,http://www.theblackolive.com,REWARDS_PROGRAM
The Black Olive,The Black Olive,http://www.theblackolive.com,TOAST_GIFT_CARDS
Polo Bar and Grill,,http://www.polowestgolf.com,REWARDS_PROGRAM
Polo Bar and Grill,,http://www.polowestgolf.com,TOAST_GIFT_CARDS
Mercato Stellina,Mercato Pike,https://mercatostellina.com/,TOAST_GIFT_CARDS
Adda Lounge & Restaurant,Ashburn,http://www.addafood.com,REWARDS_PROGRAM
Adda Lounge & Restaurant,Ashburn,http://www.addafood.com,TOAST_GIFT_CARDS
The Shed,"Huntington, NY",https://www.intheshed.com,TOAST_GIFT_CARDS
The Shed,"Huntington, NY",https://www.intheshed.com,ONLINE_ORDERING
Big Mill's Cheesesteaks,,https://bigmills.com/,REWARDS_PROGRAM
Big Mill's Cheesesteaks,,https://bigmills.com/,TOAST_GIFT_CARDS
Foundry Craft Grillery,,https://www.foundrylebanon.com,REWARDS_PROGRAM
Foundry Craft Grillery,,https://www.foundrylebanon.com,TOAST_GIFT_CARDS
Hops n Drops,Lynnwood,http://hopsndrops.com,ONLINE_ORDERING
Hops n Drops,Lakeland Hills,http://hopsndrops.com,ONLINE_ORDERING
Hops n Drops,Lynnwood,http://hopsndrops.com,TOAST_GIFT_CARDS
