RestaurantName,URL,Rewards,Rewards Signup,Gift Cards,Find Card,Online Order
Sopraffina Marketcaffe (Lunch Only),https://www.sopraffina.com/,,,https://www.toasttab.com/sopraffina-marketcaffe-adams/giftcards,https://www.toasttab.com/sopraffina-marketcaffe-adams/findcard,https://www.toasttab.com/locations/d91f9544-2e44-429d-b93a-4516b1c13494#!/
AT 580 Market,http://www.At580Market.com,,,,,https://www.toasttab.com/at-580-market/v2/online-order#!/
Sub Zero Vodka Bar,http://www.subzerovodkabar.com,,,,,https://www.toasttab.com/sub-zero-vodka-bar/v2/online-order#!/
Boss Dog Brewing Co.,http://www.BOSSDOGBREWING.COM,,,,,
Catania,http://www.cataniasd.com,,,https://www.toasttab.com/catania-la-jolla/giftcards,,
Loma Brewing Company,http://www.lomabrew.com,,,,,
Pork Belly Farmhouse,http://www.porkbellyfarmhouse.com,,,https://www.toasttab.com/pork-belly/giftcards,,
BOMBA Tacos & Rum,http://bombatacos.com/,,,,,
Schat's Bakeries & Café,http://www.schats.com/,,,,,
Condado Tacos,http://www.condadotacos.com,,,https://www.toasttab.com/condado-tacos-downtown-cbus/giftcards,,
Frankie's Pizza,http://frankiespizzaeg.com/,,,,,
Crossroads Cafe,http://crossroadscafejtree.com/,,,,,
Samantha's of Bandera,http://www.samanthasofbandera.com,,,,,
This Little Pig,https://www.toasttab.com/this-little-pig,,,,,
Pollyanna Brewing Company,https://pollyannabrewing.com/,,,,,
Bluefox Indian Bar and Grill,http://www.bluefoxmn.com,,,,,
Ohana Kitchen,https://www.ohana.kitchen,,,,,
Sam's No.3,http://www.samsno3.com/,,,,,
Doc's Backyard,http://www.eatdrinkdocs.com,,,,,
Bastards American Canteen,http://www.Bastardscanteen.com,,https://www.toasttab.com/bastards-american-canteen-downey/rewardsSignup,,,https://www.toasttab.com/bastards-american-canteen-downey/v2/online-order
Local Taco,https://www.localtaco.com/,,,,,
Quintana's Speakeasy,https://qbds.net/speakeasy/,,,https://www.toasttab.com/quintanas-speakeasy/giftcards,,
Cantalini's Salerno Beach,http://www.salernobeach.com,,,,,
Xi'an Famous Foods,http://www.xianfoods.com,,,,,
FG,http://www.michiganandtrumbullpizza.com,,,,,
The Kitchen Table,http://www.thekitchentablesr.com,,,,,https://www.toasttab.com/thekitchentablesr/v2/online-order#!/order
Bouldin Creek Cafe,http://bouldincreekcafe.com,,,https://www.toasttab.com/bouldin-creek-cafe/giftcards,,
Farm Fresh Food Truck,http://ingredientofclayton.com,,,,,
The Larrupin Cafe,http://www.thelarrupin.com/,,,,,
Gyro on 27th,http://milwaukeegyro27.mobile-webview.com/,,,,,
Farm & Fries,http://www.farmandfries.com,,,,,
Newbury Salads EXPO Market,http://newburysalads.com,,,,,
Teays River Brewing & Public House,http://www.teaysriverbrewing.com,,,,,
Ciao Pizzeria Cerino,http://ciaocerino.com/,,,,,https://www.toasttab.com/ciaopizzeriacerino/v2/online-order#!/
Mount Carmel Bobe's Pizza,http://www.bobespizza.net/mt-carmel-menu/,,,,,https://www.toasttab.com/bobes-pizza-mt-carmel/v2/online-order#!/
Stefano's Golden Baked Hams,http://www.StefanosFoods.com,,,,,
Revel Kitchen,https://www.eatrevelkitchen.com/,,,,,
XXX-The Decantery AMSO TEST,http://www.thedecantery.com,,,,,
J Coco Restaurant,http://jcocoomaha.com,,,,,
Great Bagel & Bakery,http://www.eatgreatbagel.com,,,,,https://www.toasttab.com/locations/6f6d401a-8f3e-4176-9a7f-65a0eecad2bf
Krankies,http://www.krankiescoffee.com,,,,,
La Casita Pupuseria & Market,http://lacasitapupusas.com/,,,,,
Ninja Ramen,http://www.ninjaramen.com,,,,,
Slice420,http://www.slice420.com/,,,,,https://www.toasttab.com/slice-420/v2/online-order#!/
Rebellion DC,http://rebelliondc.com/,,,,,
The Royal Grocer & Co,https://WWW.ROYALGROCER.COM,,,,,
The Clover and the Bee,https://www.thecloverandthebee.com/menu,,,https://www.toasttab.com/clover-and-the-bee/giftcards,,https://www.toasttab.com/clover-and-the-bee/v2/online-order#!/
The Viand,http://www.theviand.com,,,,,https://www.toasttab.com/the-viand/v2/online-order#!/
Whisknladle Hospitality,https://www.whisknladle.com/,,,https://www.toasttab.com/whisknladle-la-jolla/giftcards,,
The Hard Shell,https://thehardshell.com/bellgrade/,,,,,
Gourmet Prep,https://www.gourmetprepkitchen.com,,,,,https://www.toasttab.com/gourmet-prep/v2/online-order#!/
Fire Wings Hayward,https://www.firewings.com,,,,https://www.toasttab.com/fire-wings/findcard,
Splashers Grill,http://www.splashersgrillkona.com/,,,,,https://www.toasttab.com/splashers-grill-kailua-kona/v2/online-order#!/
Carmo Restaurant & Bar,http://CafeCarmo.com,,,https://www.toasttab.com/carmo/giftcards,,
dosa by DOSA,http://dosabydosa.com/,,,,,https://www.toasttab.com/dosaonfillmore/v2/online-order#!/
NAYA,https://www.eatnaya.com/,,,,,
Doc's Bourbon Room,https://www.docsbourbonroom.com/,,,,,
Satchmo's Cajun & BBQ,http://www.satchmosaz.com,,,,,
Outlaw Saloon,http://www.sundancervresortca.com,,,,,
Salt & Forge Restaurant,http://www.saltandforge.com,,,,,https://www.toasttab.com/salt-forge/v2/online-order#!/
Melisse,http://citrinandmelisse.com,,,https://www.toasttab.com/citrinandmelisse/giftcards,,
HaveABURGER,http://www.haveaburger.com/,,,,,https://www.toasttab.com/haveaburger/v2/online-order#!/
Polo Bar and Grill,http://www.polowestgolf.com,,,,,
Red Star North,http://www.RedStarBar.us,,,,,
Queenstown Bistro,https://www.queenstownbistro.com/,,,,,
Amore Pizzeria Ristorante,https://amorezionsville.com/,,,https://www.toasttab.com/amore-pizzeria-ristorante/giftcards,,https://www.toasttab.com/amore-pizzeria-ristorante/v2/online-order#!/
Wing It On!,http://www.wingiton.com,,,,,
Mamma Susi Bakeshop,https://turano.com/mamma-susi/,,,,,
Dairy Dream,http://www.dairydreamweb.com,,,,,
TRADERS POINT CREAMERY,http://traderspointcreamery.com/,,,,,
Dirty Frank's Hot Dog Palace,http://www.dirtyfranks.com/,,,,,
Orinoco: A Latin Kitchen,http://www.orinocokitchen.com,,,,,https://www.toasttab.com/locations/fb00bfba-6f4f-49d4-98ba-d5ab423aa004#!/
The Naughty Pig - WH,http://www.thenaughtypig.com,,,,,
Gamlin Whiskey House,https://www.gamlinwhiskeyhouse.com,,,,,
XXX-Cookiegazm,https://www.cookiegazm.com/,,,,,
University of Beer,http://theuob.com/,,,https://www.toasttab.com/university-of-beer-davis/giftcards,,
His Place Eatery,https://hisplaceeatery.com/,,,,,
Villaggio Deli & Restaurant,http://www.villaggiodeli.com,,,,,
Queenstown Public House,http://www.queenstownpublichouse.com/,,,https://www.toasttab.com/queenstown-public-house/giftcards,,https://www.toasttab.com/queenstown-public-house/v2/online-order#!/order
Sa-Bai Thong,http://www.sabaithong.com,,,,,
South Point Tavern,http://www.southpointtavern.com,,,,,
Little Pub,http://www.littlepub.com,,,,,
Bon Fresco - Baltimore,http://www.bonfresco.com/,,,,,https://www.toasttab.com/locations/65e8d360-9df2-4f8d-830d-4d004a420f2b#!/
PurePoke,http://www.purepoketx.com,,,,,
Taft’s Brewpourium - Cincinnati,http://taftsalehouse.com,,,,,
Pharm Table,http://www.pharmtable.com,,,https://www.toasttab.com/pharmtable/giftcards,,https://www.toasttab.com/pharmtable/v2/online-order#!/order
Hilligans Sports Bar,http://www.hilligans.com,,,,,https://www.toasttab.com/hilligans-sports-bar-bowling-green/v2/online-order#!/
Dooby's,http://www.doobys.com,,,,,
Hogwood BBQ,http://www.hogwood.com,,,,,https://www.toasttab.com/hogwood-bbq/v2/online-order#!/
The Ginger Root Restaurant & Bar,http://www.gingerrootasiankitchen.com,,,,,
Balance Patch,http://www.balancepatch.com,,,,,
Spread Wood Fire Eater,http://www.SpreadWoodFireEatery.com,,,,,
Drunken Dragon,http://www.drunkendragon.com,,,,,
Fire Wings Loomis,https://www.firewings.com/antelope-ca-95843,,,,https://www.toasttab.com/fire-wings/findcard,https://www.toasttab.com/fire-wings-antelope/v2/online-order#!/
The Daily Kitchen & Bar,https://thedailykitchenandbar.com/,,,,,
Breakers Topinabee,http://www.breakerstopinabee.com,,,https://www.toasttab.com/breakers-topinabee/giftcards,https://www.toasttab.com/breakers-topinabee/findcard,
Hydraulic Hearth,https://hydraulichearth.com/,,,http://toasttab.com/hydraulic-hearth/giftcards,,
Papa Kenos Pizzeria,http://www.papakenos.com/papa-lawrence/88abl8hfan6bipm97hkp2tgcemk7r1,,,,,
Tequila Revolucion,http://www.toasttab.com/tequila,,,,,
Sopraffina Marketcaffe,https://www.sopraffina.com,,,https://www.toasttab.com/sopraffina-marketcaffe-adams/giftcards,https://www.toasttab.com/sopraffina-marketcaffe-adams/findcard,https://www.toasttab.com/locations/d91f9544-2e44-429d-b93a-4516b1c13494#!/
Overtime Sports Bar & Grill,http://www.overtimesbg.com,,,,,
The Castle: A Board Game Cafe,http://thecastlebeverly.com/,,,https://www.toasttab.com/thecastlebev/giftcards,,https://www.toasttab.com/thecastlebev/v2/online-order#!/order
Front Page Deli,http://www.frontpagedeli.com,,,,,
The Chophouse on Bankhead,http://www.chophouseonbankhead.com,,,https://www.toasttab.com/thechophouseonbankhead/giftcards,,
Gambino's Pizza,https://www.gambinospizza.com,,,,,
Hillcrest Brewing Company,http://www.Hillcrestbrewingcompany.com,,https://www.toasttab.com/hillcrest-brewing-company/rewardsSignup,,,
Sapphire Creek Operating Company,http://www.sapphire-creek.com,,,,,
The Hard Shell,https://thehardshell.com/downtown/,,,,,
Petanque Wine Club & Bar,https://www.petanquepb.com/the-wine-club.html,,,,,
T's Rockin Roadhouse,http://www.tsrockinroadhouse.com,,,,,
Revival Cafe,http://www.revivalcafeandkitchen.com,,,https://www.toasttab.com/revival-cafe-alewife/giftcards,,
Seattle Kosher Catering,http://www.kogoseattle.com,,,,,
Waka Waka,http://www.wakaatx.com,,,,,
Forno,http://www.fornoomaha.com,,,,,https://www.toasttab.com/forno.omaha/v2/online-order#!/
Craft & Racked Wine Bar,http://www.craftandracked.com,,,,,
Taino's Bakery,http://www.tainosbakery.com,https://www.toasttab.com/tainosbakery/rewards,https://www.toasttab.com/tainosbakery/rewardsSignup,,,https://www.toasttab.com/locations/d4ed464b-8d88-4092-ad95-91921c9e5d4b#!/
Triple Beam Pizza - Highland Park,https://www.triplebeampizza.com/,,,https://www.toasttab.com/triple-beam-pizzeria-la/giftcards,,https://www.toasttab.com/triple-beam-pizzeria-la/v2/online-order#!/order
MAAK,https://themaak.com,,,,,
Magnolia 525 Tavern,http://525magnolia.com/,,,,,
Southside Spirit House,http://southsidesf.com,,,,,
Taco Tuyo,http://tacotuyo.com,,,,,
Colada Shop,http://coladashop.com,,,https://www.toasttab.com/colada-shop-sterling/giftcards,,
Greene Square,http://greenesquarerestaurant.com/,,,,,
Romancing the Bean,http://www.romancingthebean.com/,,,,,
The Gingham Cafe,http://ginghamcafe.com/,,,,,
Nacho Mama's,http://www.nachomamasva.com/,,,,,
77 Sport Bar,http://www.77sportbar.com,,,,,https://www.toasttab.com/77-sport-bar/v2/online-order#!/
Somkit,http://www.somkitdixon.com,,,https://www.toasttab.com/somkit/giftcards,,https://www.toasttab.com/somkit/v2/online-order#!/
Fiddlesticks Bar & Grill,http://fiddlesticksbar-grill.com/,,,https://www.toasttab.com/fiddlesticks-bar-and-grill/giftcards,,https://www.toasttab.com/fiddlesticks-bar-and-grill/v2/online-order#!/
Red 88 Noodle Bar,https://Red88noodlebar.com,,,,,https://red88noodlebar.com/#https://www.toasttab.com/red-88-noodle-bar/v2/online-order#!/
Nectar Urban Cantina,http://www.nectarcantina.com,,,https://www.toasttab.com/nectar-urban-cantina/giftcards,,
Badaro,https://www.eatbadaro.com,,,,,
Rookies 2,http://www.rookiesaz.com,,,,,https://www.toasttab.com/locations/8ad02959-2a27-4c9c-b771-096f5d703bf9#!/
Avanti Food & Beverage #3 - Chow Morso,https://www.chowmorso.com/,,,,,
Murphy's Law,http://www.murphyslawri.com/,,,,,
American Sardine Bar,http://americansardinebar.com/,,,https://www.toasttab.com/american-sardine-bar/giftcards,,
MAAK,https://sushiguyco.com/tyler-broadway-ave,,,,,
Duffy's Tavern & Grill,http://www.duffysmaine.com,,,,,
The Late Bloomer,http://latebloomerchicago.com/,,,,,
Hamburger Stan,http://hamburgerstan.com,,,,,
Woodside Delicatessen,http://www.woodsidedeli.net,,,,,
Paisano's Mexican Grill & Market,http://www.paisanosgrill.com,,,,,https://www.toasttab.com/paisanosgrill/v2/online-order#!/order
LiqrBox,http://www.liqrboxchicago.com,,,,,
GreyStone Coffee Company,http://www.greystonecoffeeco.com,,,,,https://www.toasttab.com/greystone-coffee-company/v2/online-order#!/order
Brick City Southern Kitchen,http://www.brickcitybbq.com/,,,,,"{""onclick"":{""action"":""redirect-to-url"",""popup_id"":0,""url"":""https:\/\/www.toasttab.com\/locations\/bceddeb2-74dd-4992-bb60-ebcd831861f8#!\/"",""target"":""_blank"",""cookie_name"":""""}}"
Repeat Returns Test Restaurant,https://repeatreturns.com,,,,,
Kuma's Corner,http://www.kumascorner.com,,,https://www.toasttab.com/kumas-corner-the-original/giftcards,,
McVey's Restaurant & Bar,http://www.mcveysrestaurant.com,,,,,
St. Stephen's Green,http://www.ststephensgreen.pub/,,,,,
The Flatts,http://theflatts.com,,,,,https://www.toasttab.com/theflatts/v2/online-order#!/
Hessen Haus,http://www.hessenhaus.com,,,,,https://www.toasttab.com/hessen-haus/v2/online-order#!/
Condado Tacos,http://www.condadotacos.com/,,,https://www.toasttab.com/condado-tacos-downtown-cbus/giftcards,,
Stone & Rail,http://stoneandrail.com,,,https://www.toasttab.com/stone-rail/giftcards,,
Juniors' Deli,http://www.juniors-deli.com,,,,,https://www.toasttab.com/juniors-deli-dacula/v2/online-order#!/
T.K.'s American Cafe,http://www.tksamericancafe.com,,,,,https://www.toasttab.com/tk-s-american-cafe/v2/online-order#!/
D'Andrews Bakery & Cafe,http://www.dandrewsbakery.com,,,https://www.toasttab.com/d-andrews-bakery-cafe/giftcards,,
Munch Box,http://www.munchboxlv.com,,,,,https://www.toasttab.com/munch-box-2/v2/online-order#!/
Fireside Restaurant,http://www.firesidechicago.com,,,,,
Enzo's Pizza and Grill,http://enzospizzaandgrill.com/,,,,,
Bistro on Main,http://www.bistro-on-main.com,,,https://www.toasttab.com/bistro-on-main-manchester/giftcards,,
Fuku,http://www.eatfuku.com,,,,,
Ruby Sunshine,http://www.rubysunshine.com,,,,,
Blue Bottle Coffee,https://bluebottlecoffee.com/,,,,,
Mighty Fine Burgers Fries and Shakes,https://mightyfineburgers.com/,,,,,
Purple Monkey,https://www.purplemonkeypizza.com/,,,https://www.toasttab.com/the-purple-monkey/giftcards,,
Utility Brewing Company,https://www.utilitybrewing.com,,,,,https://www.toasttab.com/utility-brewing-company/v2/online-order#!/order
Kyoto Japanese Steakhouse,http://www.kyotoroyaloak.com,,,,,
Wiz Kidz,http://www.wizkidzlv.com,,,,,https://www.toasttab.com/wizkidz/v2/online-order#!/
"""Wolfs 1-11 Restaurant",http://www.wolfs111.com,,,,,
Mudflats Bar & Grill,http://www.themudflats.com/,,,,,
Pastaria,http://www.pastariastl.com,,,,,
The Tortilla Press,http://www.thetortillapress.com,,,,,
Mercantile at GrayBarns,http://www.graybarns.com/mercantile,,,,,
The Snug,http://www.thesnugsf.com,,,https://www.toasttab.com/the-snug-san-francisco/giftcards,,
Folk,http://www.goodasfolk.com,,,,,
McKenzie Brew House,http://www.mckenziebrewhouse.com/,,,,,https://www.toasttab.com/mckenzie-brew-house-devon/v2/online-order#!/
FIG & OLIVE,http://www.figandolive.com/restaurants-and-menus/houston,,,,,
Harpoon Larry's Fish House & Oyster Bar,http://www.harpoonlarrys.com,,,https://www.toasttab.com/harpoon-larrys-fish-house-oyster-bar/giftcards,https://www.toasttab.com/harpoon-larrys-fish-house-oyster-bar/findcard,
Stacked Pickle,https://locations.stackedpickle.com/ll/US/IN/Indianapolis/4705-E-96th-St,,,,,https://www.toasttab.com/stacked-pickle/v2/online-order#!/
Brushfire Tacos Y Tapas,http://brushfiretacos.com,,,,,https://www.toasttab.com/locations/fe27d758-4288-48b5-a984-826fc2d1373a#!/
Prime Pizza,http://www.primepizzacompany.com,,,,,
Bazati,https://www.bazatiatl.com,,,,,
Sabor de Vida Brazilian Grill,http://www.sabordevida.com,,,,,
Local Roots,http://www.localrootsmn.com,,,,,
Blackberry Market,https://blackberry.cafe,,,https://www.toasttab.com/blackberry/giftcards,,https://www.toasttab.com/locations/4df3257d-fec8-45c1-b8ef-077c6ef8f0eb#!/
Zapata's Mexican Kitchen,http://www.zapatasgrill.com,,,,,https://www.toasttab.com/zapatas-mexican-kitchen/v2/online-order#!/
Jaffa,http://www.jaffa.la,,,,,
Gateau Bakery Cafe & Tea Room,https://www.1gateau.com/,,,,,
La Fogata Grill,http://lafogatagrill.com/,,,,,
Piencone Pizza,http://www.pienconepizza.com,,,,,"{""imageData"":{""type"":""Image"",""id"":""dataItem-jm8apopr"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""title"":""order.png"",""uri"":""bbbe0a_8464a93d0b354500b00e6af017f204d5~mv2.png"",""description"":"""",""width"":396,""height"":396,""alt"":""Online Ordering"",""link"":{""type"":""ExternalLink"",""id"":""dataItem-jm8axvow"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/piencone/v2/online-order#!/"",""target"":""_blank""},""displayMode"":""fill""},""containerId"":""comp-jm8apooa"",""displayMode"":""fill""}"
Swig,http://www.SwigRestaurant.com,,,https://www.toasttab.com/swig/giftcards,,
Plaza Bistro ‘n Tavern,http://www.pbnt.com,,,,,
The Circuit,https://www.thecircuitarcadebar.com/,,,,,
Bresca,http://www.brescadc.com,,,https://www.toasttab.com/bresca-dc/giftcards,,
The Couch Tomato Cafe,http://www.thecouchtomato.com,,,,,
Stoney's Uptown Joint,http://stoneysuptown.com/,,,,,
Prime Taco,https://www.primetacoct.com,,,,,https://www.toasttab.com/prime-taco/v2/online-order#!/
3 Winds Eatery,https://3windseatery.com,,,,,
Cisco's Restaurant Bakery & Bar,https://www.ciscosaustin.com/,,,,,
BomboBar,http://www.bombobar.com/,,,,,
Banzo,http://www.banzomadison.com,,,,,https://www.toasttab.com/banzo-sherman-ave/v2/online-order#!/
Clay's Smokehouse,http://www.clayssmokehouse.com,,,,,
Fire Wings & Delilah's by Make Fish,https://www.firewings.com/sacramento-ca-95825,,,,https://www.toasttab.com/fire-wings/findcard,https://www.toasttab.com/fire-wings-howe-ave/v2/online-order#!/
Sneaki Tiki,http://www.sneakitikistuart.com,,,,,
Pastaria,http://www.pastarianashville.com,,,,,
Rhein Haus,http://www.rheinhausdenver.com,,,,,
Crema Cafe,http://www.cremacambridge.com,,,,,
POKÉ BAR,http://pokebardc.com,,,,,https://www.toasttab.com/poke-bar-arlington/v2/online-order#!/
Mocha Bleu,http://www.mochableu.com,,,,,
Belotti Ristorante e Bottega,http://belottirb.com,,,https://www.toasttab.com/belottirb/giftcards,,https://www.toasttab.com/belotti-bottega/v2/online-order#!/
Larkin Filling Station,https://larkinsquare.com/things-to-do/filling-station/,,,,,
Denny Bar Company,http://www.dennybarcompany.com,,,,,
115 Bourbon Street,http://www.115bourbonstreet.com,,,,,https://www.toasttab.com/115-bourbon-street/v2/online-order#!/
Wicked Pie Pizza,https://wickedpiepizza.com,,,,,https://www.toasttab.com/wicked-pie-pizza/v2/online-order#!/
Waterloo Ice House,http://www.waterlooicehouse.com,,,https://www.toasttab.com/waterloo-ice-house-burnet/giftcards,,https://www.toasttab.com/locations/d1b0dc34-d241-46e2-b2df-7f7cc371eb8f#!/
The Brew Kettle,http://brewkettleamherst.com,,,,,
Burgher Burger 15642,https://burgherburger.com/,,,,,
Hidden Manna Cafe Express,http://www.hiddenmannacafe.com,,,,,
Lucha Libre Mission Hills,https://www.luchalibretacoshop.com,,,,,https://www.toasttab.com/lucha-libre-gourmet-taco-shop-university-ave/v2/online-order#!/
Second Reef Deli,http://www.secondreefdeli.com,,,,,https://www.toasttab.com/second-reef-deli/v2/online-order#!/
The Heritage Restaurant,http://www.morgantownheritage.com,,,,,
Pizza Chalet and Johnnies Broasted Chicken,http://thepizzachalet.com/,,,,,
Fong's Pizza,https://fongspizza.com/,,,,,https://www.toasttab.com/fongs-pizza-cedar-rapids/v2/online-order#!/
Ohana Kitchen,http://www.ohana.kitchen,,,,,
DOSA,http://dosasf.com/,,,,,https://www.toasttab.com/dosaonfillmore/v2/online-order#!/
Mr.Chens,http://www.mrchens.com,,,,,
Fong's Pizza,http://www.fongspizza.com,,,,,https://www.toasttab.com/fongs-pizza-cedar-rapids/v2/online-order#!/
The Globe Pub,http://www.theglobepub.com,,,,,
County Grill,http://www.countygrill.com,,,https://www.toasttab.com/county-grill-yorktown/giftcards,https://www.toasttab.com/county-grill-yorktown/findcard,
Wilbo,http://wilboburgers.com/,,,,,
Pizzeria DeVille,http://pizzeriadeville.com/,,,,,https://www.toasttab.com/Pizzeria-Deville/v2/online-order#!/
Caitlin Fox's Test Restaurant,http://gabrielajones.photography,,,,,
Lu's Sandwiches,http://www.lusandwiches.com,,,,,
Truffles Farmington,http://www.trufflesbakery.com/farmington-ct-restaurant-cafe-deli-bakery.html,,,,,
Cafe Pizzaiolo,http://www.cafepizzaiolo.com,,,,,
Mason Eatery,http://www.masoneatery.com,,,,,
The Sylvester,http://www.thesylvesterbar.com,,,https://www.toasttab.com/thesylvesterbar/giftcards,,
Nota Bene Restaurant and Bar,https://www.notabenerva.com,,,,,
Union Common,http://www.unioncommon.com,,,,,
"""Nine Irish Brothers",http://www.nineirishbrothers.com,,,,,https://www.toasttab.com/locations/4b8316fb-6644-47e7-aee8-c3a0af20b241#!/
Souvlaki Fast Royal Palm,http://souvlakifast.com/locations/royal-palm-beach/,,,,,
Call,https://www.beckon-call.com/,,,,,
Naukabout Beer Co.,http://www.naukabout.com,,,,,
Greyhound Tavern,http://greyhoundtavernbridgewater.com/,,,,,
Pura Vida,http://www.puravidamiami.com,,,,,
Rosalies Grill,http://www.rosaliesgrill.com,,,,,https://www.toasttab.com/rosalies-grill-david/v2/online-order#!/
Big Trouble & Kiss + Ride,http://www.zeppelinstation.com,,,,,
Sawmill Grill,http://thesawmillgrill.com/,,,,,
MAAK,https://sushiguyco.com,,,,,
Brenda's Oakland,http://www.toasttab.com/brenda-s,,,,,
TC4 & Co.,http://www.tc4.co/,,,,,
Hot Krust Panini Kitchen,http://www.hotkrust.com/,,,,,
China West Express,http://www.chinawestexpress.com,,,,,
A3 Pizza,http://www.A3Pizza.com,,,https://www.toasttab.com/a3-pizza/giftcards,,https://www.toasttab.com/a3-pizza/v2/online-order#!/order
Belotti Bottega,http://belottirb.com/bottega,,,https://www.toasttab.com/belottirb/giftcards,,https://www.toasttab.com/belotti-bottega/v2/online-order#!/
Sweet Leaf - Glebe,http://www.sweetleafcafe.com,,,,,https://www.toasttab.com/locations/42632668-0b4b-4a80-9339-1c55e8bca4c3#!/
Three Lions Pub,http://threelionspub.com/,,,,,
Pequod's Pizza,http://www.pequodspizza.com,,,https://www.toasttab.com/pequods-pizza-chicago/giftcards,,
Cinderlands Warehouse,https://www.cinderlands.com/locations/cinderlands-warehouse,,,https://www.toasttab.com/cinderlands-beer-co/giftcards,,https://www.toasttab.com/cinderlands-warehouse/v2/online-order#!/
Shakespeare Pub,http://www.shakespearepub.com,,,,,
Lawrence Beer Company,https://www.lawrencebeercowest.com/,,,,,
Quicksand Culver City,http://www.quicksand.la,,,,,
Harry's Pizzeria and Tavern,http://www.harryspizzawesthartford.com/,,,,,https://www.toasttab.com/Harrys-Pizza-West-Hartford/v2/online-order#!/
Newbury Salads PK Eats Hertel,http://www.newburysalads.com,,,,,
Fort 88 Smokehouse,http://www.fort88smokehouse.com,,,,,https://www.toasttab.com/the-rustic/v2/online-order
Ballydoyle Irish Pub & Restaurant,https://www.ballydoylepub.com/,,,,,
Back Yard Burgers,https://www.backyardburgers.com/locations/baton-rouge-la,,,,,
320 Main,http://www.320mainsealbeach.com,,,,,
TLC,http://www.tlcaustin.com,,,,,
Ghost Pepper,http://www.ghostpepperboston.com,,,,,https://www.toasttab.com/ghost-pepper/v2/online-order#!/
Fry the Coop,http://www.frythecoop.com,,,,,https://www.toasttab.com/fry-the-coop-elmhurst/v2/online-order#!/
D'Ellies,https://www.dellies.net,,,,,
Blue Moon Waterfront Grille,http://www.bluemoongrille.com,,,,,
Johnny's Pizza,http://www.johnnyspizzacary.com,,,,,
Platform T,https://www.platformt.com,,,,,
MOXIE,http://www.livemoxie.co,,,,,
Uncle,http://www.uncleramen.com,,,,,
G&G Restaurant,http://www.ggrestaurant.com,,,,,
Espanola Cigar Bar & Lounge,http://www.espanolacigarbar.com,,,,,
Lampo Neapolitan Pizzeria,http://www.lampopizza.com,,,,,
OW Smoke test #07,http://www.scottsseafoodsj.com,,,,,
Este Pizzeria,http://www.estepizzaco.com,,,,,
Brushfire Tacos Y Tapas,http://www.brushfiretacos.com,,,,,https://www.toasttab.com/locations/fe27d758-4288-48b5-a984-826fc2d1373a#!/
Nomads Kitchen,http://www.nomads.kitchen,,,,,
Heroes West Sports Grill,http://www.heroeswest.net,,,,,
Finley's Tap House,http://finleystaphouse.com,,,,,
Ruby Slipper Cafe,https://www.therubyslippercafe.net/,,,,,
Club Groove,http://www.ubgroovenyc.com,,,,,
Tein Li Chow,http://www.teinlichow.com/about.html,,,,,
Foolish Craig's Cafe,http://www.foolishcraigs.com,,,https://www.toasttab.com/foolish-craigs-cafe/giftcards,,https://www.toasttab.com/foolish-craigs-cafe/v2/online-order#!/
Pearl Street Warehouse,https://www.pearlstreetwarehouse.com/,,,,,
D'Allesandro's Pizza,http://www.dalspizza.com/,,,,,https://www.toasttab.com/d-allesandros-pizza/v2/online-order#!/
Baked NYC,http://www.bakednyc.com,,,,,
Preference Spot,http://www.preferencespot.com,,,,,
The Tavern at Hotel Millersburg,http://www.hotelmillersburg.com,,,,,
The Chanticleer,http://www.chanticleerrestaurant.com,,,,,
POKÉ BAR,http://www.pokebardc.com,,,,,https://www.toasttab.com/poke-bar-arlington/v2/online-order#!/
The Hidden Pig,https://www.thehiddenpighaverhill.com/,,,,,
Sea Casa,http://theseacasa.com,,,,,https://www.toasttab.com/seacasa/v2/online-order#!/
Mercato Stellina,https://mercatostellina.com/,,,,,
Giardino Neighborhood Cucina,http://www.giardinosd.com,,,,,
Big Bats Cafe,http://www.bigbats.com/,,,,,
The Cask Taphouse and Grill,http://www.casktaphouse.com,,,https://www.toasttab.com/the-cask-taphouse-and-grill/giftcards,,https://www.toasttab.com/the-cask-taphouse-and-grill/v2/online-order#!/
Jack's Bar Steakhouse,http://jacksnewhaven.com/,,,,,
Pasta & Co.,http://www.pastaco.com/,,,,,
The Nook B&B,http://www.thenookbandb.com,,,,,
Beecher's Handmade Cheese,http://www.beechershandmadecheese.com,,,,,
Tokio,http://www.mytokio.com/,,,,,
Boudreaux's Cajun Kitchen,http://go-cajun.com/,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/rewards,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/rewardsSignup,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/giftcards,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/findcard,
River City Roll,http://www.rivercityroll.com,,,https://www.toasttab.com/rivercityroll/giftcards,,
Brokerage Brewing Company,http://www.brokeragebrewing.com/,,,,,
Oak on Main,http://www.oakpullman.com,,,,,
Gelato Boy,http://gelatoboy.com,,,,,
